label1,label2,r1,r2,r3,r4,r1p,r2p,r3p,r4p
113.0,113.0,210.0,16.0,113.0,97.0,224.07011,15.695007,119.88522,104.19332
100.0,100.0,187.0,13.0,100.0,87.0,240.68108,13.149215,126.920906,113.76552
112.0,112.0,199.0,25.0,112.0,87.0,222.9652,3.1365063,113.05525,109.91101
109.0,109.0,219.0,1.0,110.0,109.0,221.82144,6.640135,114.23506,107.58851
117.0,117.0,229.0,5.0,117.0,112.0,234.75723,9.770562,122.267845,112.49049
78.0,78.0,177.0,21.0,99.0,78.0,204.6326,19.992023,112.3146,92.320274
107.0,107.0,198.0,16.0,107.0,91.0,211.89801,2.6856072,107.29497,104.6018
103.0,103.0,226.0,20.0,123.0,103.0,231.11446,6.1167326,118.625244,112.485916
115.0,115.0,198.0,32.0,115.0,83.0,202.15315,0.46731684,101.30816,100.8445
107.0,107.0,207.0,7.0,107.0,100.0,223.82043,0.95210576,112.39151,111.425
98.0,98.0,189.0,7.0,98.0,91.0,217.91118,7.3895445,112.65462,105.260124
102.0,102.0,202.0,2.0,102.0,100.0,223.36714,2.1624482,112.76561,110.6031
111.0,111.0,233.0,11.0,122.0,111.0,220.8113,8.998692,114.91015,105.8978
112.0,112.0,219.0,5.0,112.0,107.0,230.19096,2.2014039,116.200935,113.99003
125.0,125.0,234.0,16.0,125.0,109.0,211.8182,7.294771,109.5597,102.265015
88.0,88.0,206.5,30.5,118.5,88.0,227.02763,5.181178,116.109116,110.91583
113.0,113.0,233.0,7.0,120.0,113.0,229.04123,10.388262,119.71995,109.322556
100.0,100.0,207.0,7.0,107.0,100.0,239.14388,14.150514,126.65287,112.49744
112.0,112.0,239.0,15.0,127.0,112.0,222.29124,2.850282,112.577255,109.71567
109.0,109.0,233.5,15.5,124.5,109.0,219.78029,4.823784,112.30636,107.478
117.0,117.0,229.0,5.0,117.0,112.0,246.73712,2.3439686,124.54591,122.19614
78.0,78.0,184.0,28.0,106.0,78.0,204.89348,20.042175,112.47005,92.42706
107.0,107.0,219.0,5.0,112.0,107.0,226.15451,16.993355,121.5774,104.57191
103.0,103.0,180.0,26.0,103.0,77.0,218.61293,6.5310497,112.576866,106.03463
115.0,115.0,219.0,11.0,115.0,104.0,211.7511,9.767405,110.763954,100.98821
129.0,129.0,244.0,14.0,129.0,115.0,217.86472,3.6191838,110.7469,107.11783
94.0,94.0,207.0,19.0,113.0,94.0,224.82895,30.702522,127.76898,97.06198
101.0,101.0,222.5,20.5,121.5,101.0,236.93814,13.666136,125.30638,111.626755
105.0,105.0,201.0,9.0,105.0,96.0,225.34294,18.326942,121.83873,103.50996
125.0,125.0,220.0,30.0,125.0,95.0,212.0303,25.20077,118.6166,93.42397
120.0,120.0,237.0,3.0,120.0,117.0,246.16426,15.965216,131.0715,115.09148
97.0,97.0,197.0,3.0,100.0,97.0,232.26772,3.0935395,117.68588,114.58847
97.0,97.0,138.0,56.0,97.0,41.0,214.52911,6.478367,110.50789,104.02083
87.0,87.0,201.0,27.0,114.0,87.0,227.22475,0.55511594,113.88997,113.32273
87.0,87.0,213.0,39.0,126.0,87.0,231.65266,4.6056147,118.134674,113.515
110.0,110.0,202.0,18.0,110.0,92.0,217.86172,11.011205,114.43756,103.4317
112.0,112.0,205.0,19.0,112.0,93.0,235.00697,9.770064,122.39497,112.60965
99.0,99.0,207.0,9.0,108.0,99.0,224.1043,0.8391316,112.47632,111.62552
91.0,91.0,190.0,8.0,99.0,91.0,227.29773,12.548627,119.92703,107.36966
123.0,123.0,226.0,20.0,123.0,103.0,231.96257,5.4955835,118.72651,113.23697
83.0,83.0,216.0,50.0,133.0,83.0,213.2751,10.676845,111.98089,101.30235
129.0,129.0,223.0,35.0,129.0,94.0,216.84532,2.431741,109.64367,107.20221
94.0,94.0,208.0,20.0,114.0,94.0,212.21167,18.471804,115.34903,96.864235
101.0,101.0,208.0,6.0,107.0,101.0,219.19351,3.8333867,111.517204,107.6759
105.0,105.0,210.0,0.0,105.0,105.0,226.45787,17.078905,121.774994,104.68478
125.0,125.0,250.5,0.5,125.5,125.0,225.28458,11.635108,118.46308,106.82683
120.0,120.0,233.0,7.0,120.0,113.0,220.2212,12.141888,116.185905,104.03916
97.0,97.0,241.0,47.0,144.0,97.0,224.06677,4.855796,114.464584,109.60007
97.0,97.0,203.0,9.0,106.0,97.0,203.541,4.712208,104.12729,99.421005
87.0,87.0,207.0,33.0,120.0,87.0,227.86241,0.4814255,114.16919,113.66574
87.0,87.0,205.5,31.5,118.5,87.0,223.06586,2.8355591,112.9557,110.108635
110.0,110.0,217.0,3.0,110.0,107.0,218.13019,10.658527,114.39563,103.74045
112.0,112.0,237.0,13.0,125.0,112.0,212.35721,14.32259,113.34208,99.018295
99.0,99.0,189.0,9.0,99.0,90.0,220.9119,2.5469658,111.7344,109.17256
91.0,91.0,199.5,17.5,108.5,91.0,218.76262,3.9250157,111.34874,107.4132
123.0,123.0,257.0,11.0,134.0,123.0,236.2847,2.2271626,119.252174,117.03127
83.0,83.0,206.0,40.0,123.0,83.0,210.93404,8.638759,109.790726,101.15381
129.0,129.0,223.0,35.0,129.0,94.0,216.73097,2.1384156,109.43845,107.29262
94.0,94.0,204.0,16.0,110.0,94.0,216.37537,22.723467,119.55451,96.820465
101.0,101.0,240.0,38.0,139.0,101.0,230.92192,8.054763,119.49519,111.42208
105.0,105.0,194.0,16.0,105.0,89.0,230.60359,12.932527,121.77398,108.83235
125.0,125.0,240.0,10.0,125.0,115.0,230.56726,4.7554502,117.66564,112.903496
120.0,120.0,220.0,20.0,120.0,100.0,224.83774,7.0089245,115.929306,108.910484
97.0,97.0,210.0,16.0,113.0,97.0,233.73468,4.397683,119.07182,114.66905
97.0,97.0,208.0,14.0,111.0,97.0,218.38768,10.058292,114.22861,104.156555
87.0,87.0,195.0,21.0,108.0,87.0,215.4769,12.995002,114.23839,101.24377
87.0,87.0,187.0,13.0,100.0,87.0,229.3586,3.1488354,116.25995,113.095276
110.0,110.0,230.0,10.0,120.0,110.0,223.5848,5.0707083,114.32953,109.25806
112.0,112.0,220.5,3.5,112.0,108.5,222.2102,3.9873421,113.1033,109.10544
99.0,99.0,203.0,5.0,104.0,99.0,218.19191,5.122058,111.66049,106.53276
91.0,91.0,199.0,17.0,108.0,91.0,222.67787,7.737688,115.21239,107.46222
123.0,123.0,220.0,26.0,123.0,97.0,228.86833,8.972656,118.91996,109.94978
83.0,83.0,203.0,37.0,120.0,83.0,200.27737,2.1788895,101.22479,99.05972
129.0,129.0,242.0,16.0,129.0,113.0,214.56306,0.5387509,107.554085,107.01122
94.0,94.0,201.0,13.0,107.0,94.0,211.78723,17.979725,114.88893,96.902145
101.0,101.0,227.0,25.0,126.0,101.0,220.9464,1.870189,111.411896,109.53128
105.0,105.0,200.0,10.0,105.0,95.0,232.79008,11.098995,121.94984,110.84419
125.0,125.0,226.0,24.0,125.0,101.0,214.72368,22.246801,118.486145,96.247345
120.0,120.0,222.0,18.0,120.0,102.0,229.40395,3.344682,116.3786,113.02412
97.0,97.0,196.0,2.0,99.0,97.0,231.23035,2.476148,116.85762,114.379776
97.0,97.0,192.0,2.0,97.0,95.0,202.08173,5.758588,103.919655,98.17038
87.0,87.0,219.0,45.0,132.0,87.0,221.13309,7.19036,114.16578,106.97038
87.0,87.0,176.0,2.0,89.0,87.0,218.12794,8.536235,113.33652,104.793274
110.0,110.0,216.0,4.0,110.0,106.0,231.62396,3.1701634,117.40101,114.2263
112.0,112.0,217.0,7.0,112.0,105.0,225.77637,0.23512958,112.98922,112.70342
99.0,99.0,210.0,12.0,111.0,99.0,225.26305,3.013202,114.14445,111.11643
91.0,91.0,170.0,12.0,91.0,79.0,208.92685,6.1155777,107.52187,101.40741
123.0,123.0,250.0,4.0,127.0,123.0,230.38338,7.7918606,119.08621,111.29727
83.0,83.0,186.5,20.5,103.5,83.0,209.57555,7.0974903,108.33977,101.246185
129.0,129.0,243.0,15.0,129.0,114.0,220.93285,6.194931,113.569725,107.36113
94.0,94.0,166.0,22.0,94.0,72.0,212.81178,19.043037,115.93243,96.879845
101.0,101.0,227.0,25.0,126.0,101.0,231.35158,8.022119,119.693344,111.65345
105.0,105.0,206.0,4.0,105.0,101.0,237.02893,6.850897,121.94457,115.08484
125.0,125.0,218.0,32.0,125.0,93.0,217.02466,19.781187,118.403885,98.62834
120.0,120.0,250.0,10.0,130.0,120.0,232.41685,0.8472817,116.6364,115.780396
97.0,97.0,197.0,3.0,100.0,97.0,217.78975,11.2522335,114.52159,103.27536
97.0,97.0,206.0,12.0,109.0,97.0,224.92517,16.561028,120.748215,104.1717
87.0,87.0,197.0,23.0,110.0,87.0,231.47926,2.7725995,117.13011,114.34968
87.0,87.0,174.5,0.5,87.5,87.0,214.51616,12.074149,113.29898,101.218895
110.0,110.0,214.0,6.0,110.0,104.0,221.95929,6.4777365,114.220894,107.74289
112.0,112.0,227.0,3.0,115.0,112.0,238.91895,13.5863285,126.2584,112.65901
99.0,99.0,206.0,8.0,107.0,99.0,212.24364,11.450926,111.849,100.39743
91.0,91.0,164.0,18.0,91.0,73.0,218.92427,3.9443066,111.43789,107.48554
123.0,123.0,219.0,27.0,123.0,96.0,215.70439,21.774166,118.739914,96.977974
83.0,83.0,163.0,3.0,83.0,80.0,206.28181,3.4825299,104.8827,101.41047
129.0,129.0,257.0,1.0,129.0,128.0,219.27673,4.9969006,112.142654,107.13423
94.0,94.0,210.0,22.0,116.0,94.0,207.91896,14.209208,111.06848,96.856346
101.0,101.0,204.0,2.0,103.0,101.0,219.05519,3.8013241,111.432655,107.619865
105.0,105.0,205.0,5.0,105.0,100.0,232.80814,11.002378,121.91071,110.899506
125.0,125.0,252.0,2.0,127.0,125.0,225.64606,11.078095,118.366035,107.28192
120.0,120.0,261.0,21.0,141.0,120.0,228.48099,2.7765172,115.63316,112.849495
97.0,97.0,216.0,22.0,119.0,97.0,213.39072,15.354264,114.3721,99.0275
97.0,97.0,186.0,8.0,97.0,89.0,207.20763,1.0462258,104.12759,103.08631
87.0,87.0,193.0,19.0,106.0,87.0,220.83401,7.617278,114.22947,106.60743
87.0,87.0,183.0,9.0,96.0,87.0,213.57288,13.140899,113.35993,100.21558
110.0,110.0,206.5,13.5,110.0,96.5,220.66557,8.002406,114.335945,106.33526
112.0,112.0,190.0,34.0,112.0,78.0,216.96834,9.575329,113.27512,103.69518
99.0,99.0,196.0,2.0,99.0,97.0,215.62988,7.4322166,111.534676,104.096405
91.0,91.0,180.0,2.0,91.0,89.0,219.22136,4.642478,111.93648,107.28433
123.0,123.0,247.0,1.0,124.0,123.0,233.99374,3.1277268,118.55769,115.43526
83.0,83.0,167.0,1.0,84.0,83.0,210.10187,7.9413958,109.02597,101.086815
129.0,129.0,217.0,41.0,129.0,88.0,223.31882,8.927774,116.12902,107.187
94.0,94.0,205.0,17.0,111.0,94.0,203.53903,9.941549,106.74193,96.802574
101.0,101.0,214.0,12.0,113.0,101.0,228.20567,4.3451834,116.281586,111.91905
105.0,105.0,201.5,8.5,105.0,96.5,233.59175,10.099425,121.85052,111.74456
125.0,125.0,205.0,45.0,125.0,80.0,231.77313,4.20461,117.99162,113.78249
120.0,120.0,244.0,4.0,124.0,120.0,224.23933,7.717086,115.985115,108.25582
97.0,97.0,210.0,16.0,113.0,97.0,225.87521,2.8768017,114.37775,111.496735
97.0,97.0,220.0,26.0,123.0,97.0,220.70897,12.348506,116.5334,104.17346
87.0,87.0,214.0,40.0,127.0,87.0,232.84593,4.789897,118.82292,114.02269
87.0,87.0,219.0,45.0,132.0,87.0,229.17682,3.3194344,116.25431,112.91963
110.0,110.0,224.0,4.0,114.0,110.0,230.1793,1.1667225,115.675995,114.5058
112.0,112.0,222.0,2.0,112.0,110.0,221.0248,5.2962847,113.16471,107.85944
99.0,99.0,177.0,21.0,99.0,78.0,218.15443,4.8623495,111.51214,106.642715
91.0,91.0,184.0,2.0,93.0,91.0,210.413,4.5312757,107.47296,102.94213
123.0,123.0,240.0,6.0,123.0,117.0,229.16359,8.643483,118.90307,110.26056
83.0,83.0,186.0,20.0,103.0,83.0,212.9904,10.701759,111.850716,101.150116
129.0,129.0,236.0,22.0,129.0,107.0,218.73009,4.374036,111.55723,107.17289
94.0,94.0,192.0,4.0,98.0,94.0,202.43999,9.162775,105.80382,96.642845
101.0,101.0,203.0,1.0,102.0,101.0,224.27078,0.81360555,112.547714,111.71817
105.0,105.0,216.0,6.0,111.0,105.0,227.80055,16.04795,121.92866,105.87703
125.0,125.0,237.0,13.0,125.0,112.0,231.92732,4.5395784,118.236404,113.691635
120.0,120.0,245.0,5.0,125.0,120.0,218.44989,13.945354,116.20199,102.25153
97.0,97.0,185.0,9.0,97.0,88.0,225.20517,3.1523983,114.18072,111.02455
97.0,97.0,210.0,16.0,113.0,97.0,224.12917,15.737897,119.939186,104.18512
87.0,87.0,187.0,13.0,100.0,87.0,240.65019,13.152235,126.905685,113.74387
87.0,87.0,199.0,25.0,112.0,87.0,222.94122,3.1130173,113.03252,109.90695
110.0,110.0,219.0,1.0,110.0,109.0,221.79768,6.6158,114.2105,107.588356
112.0,112.0,229.0,5.0,117.0,112.0,234.72374,9.76576,122.25144,112.470276
99.0,99.0,177.0,21.0,99.0,78.0,204.58794,19.92357,112.257805,92.336174
91.0,91.0,198.0,16.0,107.0,91.0,211.87497,2.6771462,107.27717,104.59888
123.0,123.0,226.0,20.0,123.0,103.0,231.1049,6.1172695,118.60974,112.49498
83.0,83.0,198.0,32.0,115.0,83.0,202.13507,0.47152254,101.29844,100.83909
129.0,129.0,258.0,0.0,129.0,129.0,214.72443,0.70884824,107.71896,107.00711
94.0,94.0,188.0,0.0,94.0,94.0,193.62541,0.5690739,97.09131,96.54556
101.0,101.0,202.0,0.0,101.0,101.0,222.56741,0.101737246,111.30986,111.149025
105.0,105.0,210.0,0.0,105.0,105.0,242.56181,-0.18666722,121.13734,121.21704
125.0,125.0,250.0,0.0,125.0,125.0,236.11118,0.03098033,118.03702,117.9276
120.0,120.0,240.0,0.0,120.0,120.0,231.92099,-0.11361958,115.86354,115.884575
97.0,97.0,194.0,0.0,97.0,97.0,228.95471,1.1731217,115.068794,113.88997
97.0,97.0,194.0,0.0,97.0,97.0,208.7981,0.8124802,104.80558,103.99723
87.0,87.0,174.0,0.0,87.0,87.0,228.15747,0.4205906,114.281654,113.831474
87.0,87.0,174.0,0.0,87.0,87.0,226.02715,0.21950458,113.10636,112.833435
110.0,110.0,220.0,0.0,110.0,110.0,228.61238,0.738641,114.67811,113.93449
112.0,112.0,224.0,0.0,112.0,112.0,226.34131,0.3186848,113.31794,112.95795
99.0,99.0,198.0,0.0,99.0,99.0,222.94742,0.22500537,111.57023,111.29532
91.0,91.0,182.0,0.0,91.0,91.0,214.54561,0.33432505,107.43048,107.069466
123.0,123.0,246.0,0.0,123.0,123.0,237.04382,2.127313,119.590164,117.45547
83.0,83.0,166.0,0.0,83.0,83.0,202.16023,0.778867,101.46816,100.70232
129.0,129.0,229.0,29.0,129.0,100.0,219.99097,5.596448,112.79923,107.19023
94.0,94.0,185.0,3.0,94.0,91.0,209.77277,15.968333,112.87577,96.90334
101.0,101.0,201.0,1.0,101.0,100.0,221.61296,1.2358754,111.42786,110.1814
105.0,105.0,227.0,17.0,122.0,105.0,236.13667,7.3921146,121.76822,114.37133
125.0,125.0,232.0,18.0,125.0,107.0,234.45744,1.8626091,118.16142,116.294754
120.0,120.0,229.0,11.0,120.0,109.0,225.56915,6.6684017,116.12364,109.448906
97.0,97.0,215.5,21.5,118.5,97.0,230.60957,1.5627778,116.08976,114.52597
97.0,97.0,217.0,23.0,120.0,97.0,213.99112,6.011323,110.00642,103.98633
87.0,87.0,194.0,20.0,107.0,87.0,226.22832,1.1734021,113.703995,112.523285
87.0,87.0,214.0,40.0,127.0,87.0,225.47034,0.79914975,113.14253,112.32585
110.0,110.0,234.5,14.5,124.5,110.0,226.61497,1.4885609,114.053635,112.56086
112.0,112.0,224.0,0.0,112.0,112.0,238.49107,12.967734,125.7346,112.75478
99.0,99.0,205.0,7.0,106.0,99.0,223.04848,0.2677681,111.6449,111.331985
91.0,91.0,203.0,21.0,112.0,91.0,228.84018,14.270422,121.55892,107.27916
123.0,123.0,200.0,46.0,123.0,77.0,224.5921,12.612099,118.60347,105.991425
83.0,83.0,187.0,21.0,104.0,83.0,211.87285,9.627314,110.75492,101.128204
100.0,100.0,215.0,15.0,115.0,100.0,222.99236,1.6762402,112.337944,110.65286
91.0,91.0,204.0,22.0,113.0,91.0,240.7658,14.130959,127.45364,113.305756
100.0,100.0,221.5,21.5,121.5,100.0,235.67336,15.279948,125.480736,110.190125
122.0,122.0,218.0,26.0,122.0,96.0,218.30763,11.388698,114.8515,103.46056
107.0,107.0,202.0,12.0,107.0,95.0,210.05437,23.306713,116.68153,93.38381
109.0,109.0,226.0,8.0,117.0,109.0,239.98132,21.87215,130.93207,109.049164
118.5,118.5,218.5,18.5,118.5,100.0,233.69923,1.1678994,117.43858,116.26
120.0,120.0,161.0,79.0,120.0,41.0,219.4205,0.69190335,110.057625,109.363396
107.0,107.0,221.0,7.0,114.0,107.0,225.24403,0.5746567,112.91283,112.327736
127.0,127.0,253.0,1.0,127.0,126.0,231.13586,4.4944944,117.81995,113.32205
124.5,124.5,216.5,32.5,124.5,92.0,215.92609,9.201466,112.56554,103.36441
112.0,112.0,205.0,19.0,112.0,93.0,246.94385,2.4337494,124.68962,122.256256
106.0,106.0,214.0,2.0,108.0,106.0,224.1887,0.6591141,112.428925,111.75606
112.0,112.0,211.0,13.0,112.0,99.0,240.86957,1.2927754,121.08214,119.789276
77.0,77.0,180.0,26.0,103.0,77.0,219.6748,7.54591,113.61469,106.06165
104.0,104.0,237.0,29.0,133.0,104.0,222.46016,1.4378369,111.95422,110.50149
100.0,100.0,194.0,6.0,100.0,94.0,222.11613,2.8317063,112.47851,109.63542
91.0,91.0,205.0,23.0,114.0,91.0,227.45546,2.6456501,115.0582,112.39235
100.0,100.0,207.0,7.0,107.0,100.0,218.25015,2.6244957,110.44109,107.81281
122.0,122.0,227.0,17.0,122.0,105.0,219.31133,10.11454,114.718864,104.59369
107.0,107.0,232.5,18.5,125.5,107.0,223.48288,9.5745945,116.531525,106.95713
109.0,109.0,222.0,4.0,113.0,109.0,213.50476,5.221219,109.36604,104.14152
118.5,118.5,262.5,25.5,144.0,118.5,225.7843,6.967764,116.38291,109.40025
120.0,120.0,226.0,14.0,120.0,106.0,208.78578,10.79685,109.79189,98.99739
107.0,107.0,227.0,13.0,120.0,107.0,225.979,1.6622689,113.8257,112.15364
127.0,127.0,245.5,8.5,127.0,118.5,222.3963,2.6220715,112.509995,109.88465
124.5,124.5,231.5,17.5,124.5,107.0,216.16266,8.841375,112.50405,103.66108
112.0,112.0,237.0,13.0,125.0,112.0,224.87453,26.693047,125.78662,99.09162
106.0,106.0,196.0,16.0,106.0,90.0,221.01648,2.7968514,111.91255,109.09808
112.0,112.0,220.5,3.5,112.0,108.5,232.77737,10.143885,121.467545,111.312355
77.0,77.0,211.0,57.0,134.0,77.0,224.25523,11.482839,117.87403,106.3784
104.0,104.0,227.0,19.0,123.0,104.0,220.06024,0.86102986,110.463524,109.59301
100.0,100.0,194.0,6.0,100.0,94.0,221.93443,3.2776673,112.609535,109.32399
91.0,91.0,201.0,19.0,110.0,91.0,231.94418,6.1169844,119.036385,112.901
100.0,100.0,239.0,39.0,139.0,100.0,229.7403,9.602594,119.67825,110.05963
122.0,122.0,211.0,33.0,122.0,89.0,223.57661,5.7147226,114.65075,108.926476
107.0,107.0,222.0,8.0,115.0,107.0,228.72292,2.5158436,115.62294,113.10079
109.0,109.0,209.0,9.0,109.0,100.0,218.06946,0.4765713,109.27287,108.780075
118.5,118.5,231.5,5.5,118.5,113.0,235.21652,2.5367367,118.88207,116.33345
120.0,120.0,231.0,9.0,120.0,111.0,223.4114,4.217841,113.81895,109.59523
107.0,107.0,215.0,1.0,108.0,107.0,213.50943,11.255508,112.38447,101.1274
127.0,127.0,227.0,27.0,127.0,100.0,228.9406,3.1651776,116.05814,112.88821
124.5,124.5,244.5,4.5,124.5,120.0,221.51729,3.2934372,112.40775,109.10896
112.0,112.0,220.5,3.5,112.0,108.5,234.54993,16.847292,125.70439,108.84915
106.0,106.0,210.0,2.0,106.0,104.0,218.33067,5.2892885,111.814384,106.51659
112.0,112.0,220.0,4.0,112.0,108.0,236.40643,6.9824276,121.698784,114.710175
77.0,77.0,174.0,20.0,97.0,77.0,216.65083,4.2867002,110.47266,106.17986
104.0,104.0,224.0,16.0,120.0,104.0,209.82101,11.759296,110.79141,99.032104
100.0,100.0,213.0,13.0,113.0,100.0,219.85004,5.3636055,112.610855,107.23924
91.0,91.0,198.0,16.0,107.0,91.0,226.92679,1.6356213,114.2867,112.63556
100.0,100.0,226.0,26.0,126.0,100.0,220.03674,0.7386353,110.39126,109.64603
122.0,122.0,217.0,27.0,122.0,95.0,225.68886,3.5910275,114.6445,111.04545
107.0,107.0,208.0,6.0,107.0,101.0,212.7837,20.346796,116.56589,96.2283
109.0,109.0,211.0,7.0,109.0,102.0,222.8844,3.319381,113.10711,109.77562
118.5,118.5,217.5,19.5,118.5,99.0,232.6706,0.5254853,116.59561,116.04859
120.0,120.0,215.0,25.0,120.0,95.0,207.30801,11.934024,109.62015,97.6918
107.0,107.0,239.0,25.0,132.0,107.0,219.04422,5.460431,112.255844,106.78902
127.0,127.0,216.0,38.0,127.0,89.0,217.44298,7.890005,112.6667,104.77778
124.5,124.5,230.5,18.5,124.5,106.0,229.72478,4.8245,117.27922,112.4451
112.0,112.0,217.0,7.0,112.0,105.0,238.2325,12.601086,125.42181,112.81619
106.0,106.0,217.0,5.0,111.0,106.0,225.35036,2.7449353,114.05431,111.29209
112.0,112.0,191.0,33.0,112.0,79.0,223.19783,19.800034,121.502716,101.70102
77.0,77.0,204.0,50.0,127.0,77.0,218.29562,5.8369036,112.07014,106.225555
104.0,104.0,207.5,0.5,104.0,103.5,218.82407,2.2226956,110.52639,108.294754
100.0,100.0,214.0,14.0,114.0,100.0,225.99147,0.63967824,113.32048,112.66842
91.0,91.0,163.0,19.0,91.0,72.0,228.32777,1.8913395,115.11438,113.207596
100.0,100.0,226.0,26.0,126.0,100.0,230.1903,9.59051,119.896866,110.290886
122.0,122.0,223.0,21.0,122.0,101.0,230.22826,0.6562722,115.44749,114.779366
107.0,107.0,200.0,14.0,107.0,93.0,215.10596,17.827597,116.4673,98.646996
109.0,109.0,239.0,21.0,130.0,109.0,226.09816,7.7875404,116.94768,109.14804
118.5,118.5,218.5,18.5,118.5,100.0,219.59216,13.231863,116.41565,103.18357
120.0,120.0,229.0,11.0,120.0,109.0,229.84946,11.337618,120.5983,109.2522
107.0,107.0,217.0,3.0,110.0,107.0,229.68002,4.22145,116.955315,112.72334
127.0,127.0,214.5,39.5,127.0,87.5,213.80249,11.285822,112.54429,101.26081
124.5,124.5,228.5,20.5,124.5,104.0,219.88979,4.6575146,112.276794,107.61416
112.0,112.0,227.0,3.0,115.0,112.0,250.4288,0.11213802,125.23423,125.04377
106.0,106.0,213.0,1.0,107.0,106.0,212.45316,11.517004,111.98778,100.46673
112.0,112.0,185.0,39.0,112.0,73.0,233.01451,10.293549,121.65895,111.361305
77.0,77.0,173.0,19.0,96.0,77.0,203.26213,9.485622,106.37248,96.89356
104.0,104.0,184.0,24.0,104.0,80.0,215.61511,5.672943,110.64683,104.9684
100.0,100.0,228.0,28.0,128.0,100.0,224.41882,0.41281816,112.41078,111.966705
91.0,91.0,207.0,25.0,116.0,91.0,223.05634,2.005378,112.535484,110.51842
100.0,100.0,203.0,3.0,103.0,100.0,218.09306,2.4351342,110.26837,107.82661
122.0,122.0,222.0,22.0,122.0,100.0,225.8703,3.341678,114.61038,111.259445
107.0,107.0,234.0,20.0,127.0,107.0,223.88002,9.009327,116.44807,107.43414
109.0,109.0,250.0,32.0,141.0,109.0,221.81978,3.3207142,112.57565,109.24313
118.5,118.5,237.5,0.5,119.0,118.5,215.29117,17.439808,116.36793,98.93091
120.0,120.0,209.0,31.0,120.0,89.0,212.3765,7.1250687,109.75101,102.628654
107.0,107.0,213.0,1.0,107.0,106.0,218.74641,5.8647614,112.30889,106.43802
127.0,127.0,223.0,31.0,127.0,96.0,212.86128,12.363766,112.611984,100.253235
124.5,124.5,221.0,28.0,124.5,96.5,218.64607,6.2139387,112.4328,106.215645
112.0,112.0,190.0,34.0,112.0,78.0,229.34753,21.847807,125.60187,103.749664
106.0,106.0,203.0,9.0,106.0,97.0,215.79094,7.5647116,111.68231,104.10855
112.0,112.0,201.0,23.0,112.0,89.0,233.39816,9.507487,121.45832,111.944565
77.0,77.0,201.0,47.0,124.0,77.0,221.55641,9.523817,115.54544,106.011
104.0,104.0,188.0,20.0,104.0,84.0,219.27634,1.3359616,110.309456,108.96365
100.0,100.0,188.0,12.0,100.0,88.0,228.50093,3.0709145,115.791275,112.70756
91.0,91.0,202.0,20.0,111.0,91.0,219.0921,6.63142,112.86589,106.226776
100.0,100.0,213.0,13.0,113.0,100.0,227.1622,5.9650774,116.569855,110.58928
122.0,122.0,218.5,25.5,122.0,96.5,226.5555,2.3752778,114.46918,112.08651
107.0,107.0,187.0,27.0,107.0,80.0,229.92282,1.8296483,115.878235,114.04467
109.0,109.0,233.0,15.0,124.0,109.0,217.46048,0.82452893,109.147644,108.31273
118.5,118.5,231.5,5.5,118.5,113.0,227.63046,4.8114424,116.22638,111.404755
120.0,120.0,243.0,3.0,123.0,120.0,225.65411,6.9095163,116.28541,109.371185
107.0,107.0,234.0,20.0,127.0,107.0,231.0593,6.1700563,118.6199,112.43726
127.0,127.0,259.0,5.0,132.0,127.0,228.768,3.313535,116.0461,112.72823
124.5,124.5,238.5,10.5,124.5,114.0,228.27171,2.7312272,115.50582,112.76529
112.0,112.0,222.0,2.0,112.0,110.0,233.32997,17.975033,125.65795,107.67575
106.0,106.0,184.0,28.0,106.0,78.0,218.27971,5.0703077,111.679634,106.59941
112.0,112.0,205.0,19.0,112.0,93.0,224.68198,18.325329,121.50797,103.18039
77.0,77.0,194.0,40.0,117.0,77.0,217.00383,4.594836,110.80333,106.201675
104.0,104.0,207.0,1.0,104.0,103.0,222.06624,0.7410424,111.40757,110.65655
100.0,100.0,207.0,7.0,107.0,100.0,223.8005,0.9453862,112.3764,111.421906
91.0,91.0,189.0,7.0,98.0,91.0,217.90497,7.3612547,112.63881,105.26337
100.0,100.0,202.0,2.0,102.0,100.0,223.40033,2.1689541,112.790474,110.60859
122.0,122.0,233.0,11.0,122.0,111.0,220.76337,8.967221,114.86908,105.897995
107.0,107.0,219.0,5.0,112.0,107.0,230.18271,2.1953328,116.19106,113.99115
109.0,109.0,234.0,16.0,125.0,109.0,211.76776,7.251464,109.5128,102.25753
118.5,118.5,206.5,30.5,118.5,88.0,226.99956,5.1595964,116.08519,110.91587
120.0,120.0,233.0,7.0,120.0,113.0,229.02708,10.404541,119.72087,109.30768
107.0,107.0,207.0,7.0,107.0,100.0,239.12029,14.156953,126.64299,112.47505
127.0,127.0,239.0,15.0,127.0,112.0,222.28662,2.8457959,112.56743,109.717155
124.5,124.5,233.5,15.5,124.5,109.0,219.77248,4.804635,112.29309,107.47756
112.0,112.0,229.0,5.0,117.0,112.0,246.75763,2.3503964,124.55516,122.20513
106.0,106.0,184.0,28.0,106.0,78.0,204.86938,19.977497,112.42623,92.44733
112.0,112.0,219.0,5.0,112.0,107.0,226.16982,16.973675,121.576675,104.5988
77.0,77.0,180.0,26.0,103.0,77.0,218.61404,6.550461,112.58723,106.028366
104.0,104.0,219.0,11.0,115.0,104.0,211.69785,9.726119,110.71339,100.98685
100.0,100.0,229.0,29.0,129.0,100.0,219.95212,5.5737,112.76631,107.18666
